"Date","Open","High","Low","Close","Volume","Adjusted"
2003-04-01,36.882,37.244,36.566,24.35,49803200,16.148739
2003-04-02,37.847,39.204,37.847,25.719999,68282500,17.057314
2003-04-03,39.189,39.34,38.601,25.73,57394300,17.063938
2003-04-04,38.842,38.903,37.591,25.09,55740600,16.639502
2003-04-07,39.551,39.853,37.953,25.17,65627100,16.692554
2003-04-08,38.164,38.948,37.998,25.58,54132100,16.964468
2003-04-09,38.616,38.707,37.003,24.57,76875800,16.29464
2003-04-10,37.259,37.38,36.611,24.59,51608900,16.307903
2003-04-11,37.531,37.968,36.113,24.200001,71565500,16.049261
2003-04-14,36.596,37.515,36.189,24.76,51599600,16.42065
2003-04-15,37.214,37.38,36.339,24.6,63399000,16.314533
2003-04-16,38.601,38.812,37.093,24.92,86178700,16.526756
2003-04-17,37.35,38.511,37.304,25.5,58356600,16.911409
2003-04-21,38.616,38.616,37.817,25.209999,41557800,16.719088
2003-04-22,37.787,38.903,37.742,25.76,58844000,17.083834
2003-04-23,38.827,39.189,38.405,25.719999,55559300,17.057314
2003-04-24,38.42,38.782,38.179,25.49,51703600,16.904776
2003-04-25,38.194,38.661,37.953,25.219999,53657400,16.725714
2003-04-28,38.284,39.114,38.179,25.74,56287600,17.070583
2003-04-29,39.129,39.581,38.722,25.799999,65877300,17.110365
2003-04-30,38.797,39.023,38.073,25.57,55566800,16.957836
2003-05-01,38.511,39.129,38.209,25.719999,42085800,17.057314
2003-05-02,38.677,39.642,38.541,26.1,52695400,17.309324
2003-05-05,39.581,39.792,38.963,25.860001,50391500,17.150156
2003-05-06,38.993,39.958,38.933,26.370001,54299500,17.488384
2003-05-07,39.37,39.732,38.963,25.99,49120000,17.23638
2003-05-08,38.827,39.415,38.767,25.74,46401400,17.070583
2003-05-09,39.054,39.958,39.038,26.360001,58913600,17.481758
2003-05-12,39.43,39.913,39.295,26.200001,53900800,17.375643
2003-05-13,39.265,39.506,39.038,25.99,44501900,17.23638
2003-05-14,39.325,39.476,38.511,25.620001,45021000,16.990995
2003-05-15,38.978,39.219,38.556,25.790001,45450200,17.103737
2003-05-16,39.023,39.28,38.315,25.57,60620900,16.957836
2003-05-19,38.3,38.511,37.304,24.76,55336300,16.42065
2003-05-20,37.485,37.696,36.942,24.629999,52677600,16.334438
2003-05-21,37.139,37.259,36.023,24.030001,108960900,15.936518
2003-05-22,36.49,36.596,36.249,24.16,93157100,16.022728
2003-05-23,36.49,37.003,36.234,24.219999,76968000,16.062532
2003-05-27,36.566,37.531,36.52,24.790001,68486800,16.440548
2003-05-28,37.365,37.5,36.641,24.41,91467000,16.188526
2003-05-29,36.897,37.199,36.535,24.4,75451300,16.181904
2003-05-30,37.289,37.561,36.958,24.610001,85096700,16.321163
2003-06-02,37.666,37.742,37.048,24.639999,66310800,16.341059
2003-06-03,37.319,37.576,37.048,24.879999,61058200,16.500235
2003-06-04,37.681,38.028,37.304,24.870001,83484600,16.493593
2003-06-05,36.897,36.973,36.204,24.09,115877900,15.976311
2003-06-06,36.852,37.033,35.661,23.67,119629400,15.697764
2003-06-09,35.766,36.158,35.585,23.75,73610000,15.750827
2003-06-10,36.098,37.319,35.962,24.68,80655300,16.367584
2003-06-11,37.199,37.636,36.822,24.879999,75768600,16.500235
2003-06-12,37.651,37.908,37.304,24.99,66177700,16.573183
2003-06-13,37.998,38.073,36.927,24.65,55157500,16.347694
2003-06-16,37.395,38.33,37.199,25.389999,69658600,16.838453
2003-06-17,38.661,39.415,38.496,25.959999,122213900,17.216478
2003-06-18,39.174,39.853,38.767,26.07,89957700,17.289434
2003-06-19,39.34,39.792,39.219,26.07,63626900,17.289434
2003-06-20,39.717,39.777,39.219,26.33,86048900,17.461853
2003-06-23,39.415,39.566,38.435,25.780001,52584500,17.097105
2003-06-24,38.677,39.265,38.481,25.700001,51820300,17.044048
2003-06-25,38.661,39.189,37.908,25.26,60483500,16.752245
2003-06-26,38.284,39.973,38.013,25.75,51758100,17.077211
2003-06-27,39.129,39.717,38.496,25.629999,76040300,16.99762
2003-06-30,39.114,39.385,38.45,25.639999,48073100,17.004259
2003-07-01,38.586,39.506,38.284,26.15,60926000,17.342493
2003-07-02,39.958,40.607,39.883,26.879999,94069300,17.826618
2003-07-03,40.245,40.637,39.823,26.5,39440900,17.574604
2003-07-07,40.742,41.541,40.637,27.42,88960800,18.184734
2003-07-08,41.104,41.918,41.089,27.700001,61896800,18.370434
2003-07-09,41.557,41.768,41.089,27.469999,62300700,18.217894
2003-07-10,41.089,41.345,40.094,26.91,55350800,17.84651
2003-07-11,40.637,41.391,40.546,27.309999,50377300,18.11179
2003-07-14,41.662,41.934,40.788,27.4,60464400,18.171469
2003-07-15,41.421,41.511,40.863,27.27,53567600,18.085264
2003-07-16,41.557,41.647,41.014,27.52,49838900,18.25106
2003-07-17,40.923,41.119,40.019,26.690001,72805000,17.700615
2003-07-18,40.878,41.059,40.335,26.889999,63388400,17.833241
2003-07-21,40.516,40.576,39.204,26.040001,48480800,17.269541
2003-07-22,39.626,40.049,39.4,26.379999,51791000,17.49502
2003-07-23,39.838,40.184,39.415,26.450001,49828200,17.541441
2003-07-24,40.38,40.592,39.174,26,53556600,17.243
2003-07-25,39.627,40.637,39.31,26.889999,54173000,17.833241
2003-07-28,40.622,40.712,39.943,26.610001,52658300,17.647558
2003-07-29,40.531,40.561,39.566,26.469999,62391100,17.554708
2003-07-30,39.898,40.064,39.461,26.23,41240300,17.395544
2003-07-31,40.109,40.697,39.672,26.41,64504800,17.514914
2003-08-01,39.702,39.973,39.385,26.17,42649700,17.355751
2003-08-04,39.43,39.823,38.827,26.18,51825600,17.362387
2003-08-05,39.672,40.019,38.601,25.66,58825800,17.017519
2003-08-06,38.511,39.491,38.345,25.65,56294900,17.010893
2003-08-07,38.782,38.918,38.375,25.709999,44258500,17.050682
2003-08-08,39.023,39.174,38.45,25.58,33241400,16.964468
2003-08-11,38.616,39.189,38.511,25.610001,36433900,16.984365
2003-08-12,38.767,38.858,38.375,25.73,38208400,17.063938
2003-08-13,38.888,39.038,38.45,25.6,39636900,16.977726
2003-08-14,38.692,38.767,38.481,25.629999,37338300,16.99762
2003-08-15,38.616,38.692,38.345,25.540001,27607900,16.937937
2003-08-18,38.541,38.948,38.39,25.700001,45817400,17.044048
2003-08-19,38.978,40.184,38.857,26.620001,72952900,17.654186
2003-08-20,39.657,40.003,39.204,26.450001,56739300,17.541441
2003-08-21,40.184,40.305,39.4,26.24,63802700,17.40217
2003-08-22,40.38,40.637,39.521,26.219999,65846300,17.388912
2003-08-25,39.672,40.019,39.551,26.5,36132900,17.574604
2003-08-26,39.672,40.215,39.144,26.57,47546000,17.621025
2003-08-27,39.973,40.079,39.657,26.42,30633900,17.521551
2003-08-28,39.958,40.079,39.566,26.51,46211200,17.581228
2003-08-29,39.898,40.034,39.732,26.52,34503000,17.58787
2003-09-02,40.26,41.165,39.913,27.26,74168900,18.078632
2003-09-03,41.345,42.823,41.285,28.299999,109437800,18.768351
2003-09-04,42.371,42.929,42.205,28.43,59840800,18.854568
2003-09-05,42.567,43.351,42.476,28.379999,64024500,18.821405
2003-09-08,42.808,43.607,42.733,28.84,46105300,19.126478
2003-09-09,43.2,43.291,42.687,28.370001,44315200,18.814772
2003-09-10,42.265,42.491,41.436,27.549999,54763500,18.270958
2003-09-11,41.707,42.386,41.602,27.84,37813300,18.463284
2003-09-12,41.436,42.823,41.391,28.34,55777200,18.794876
2003-09-15,42.778,43.14,42.718,28.360001,41432300,18.808142
2003-09-16,42.838,43.652,42.703,28.9,52060600,19.166271
2003-09-17,43.366,43.652,42.929,28.5,47221600,18.900982
2003-09-18,42.959,44.497,42.853,29.5,67268100,19.56418
2003-09-19,44.874,45.19,44.512,29.959999,92433800,19.869249
2003-09-22,44.316,45.236,43.441,29.07,65678700,19.279011
2003-09-23,43.909,44.798,43.547,29.6,57827800,19.630499
2003-09-24,44.648,44.783,42.853,28.459999,66336500,18.874456
2003-09-25,42.929,43.668,42.552,28.24,56224500,18.728559
2003-09-26,42.627,43.396,42.431,28.190001,49864700,18.695398
2003-09-29,42.838,43.592,42.371,28.83,47380300,19.119844
2003-09-30,43.11,43.14,41.843,27.799999,63333700,18.436754
2003-10-01,42.265,43.17,41.934,28.52,58375900,18.914251
2003-10-02,42.899,43.351,42.507,28.5,38143600,18.900982
2003-10-03,43.969,44.421,43.622,29.08,57303000,19.285646
2003-10-06,43.954,44.18,43.592,29.190001,34047600,19.358595
2003-10-07,43.743,44.286,43.607,29.139999,52356800,19.325436
2003-10-08,44.271,44.271,43.245,28.82,46989100,19.113213
2003-10-09,44.06,44.256,43.426,28.940001,62653300,19.192791
2003-10-10,43.592,44.029,43.23,28.91,37604700,19.172899
2003-10-13,43.698,43.879,42.974,28.780001,39320300,19.086681
2003-10-14,43.215,43.381,42.944,28.68,34851300,19.020363
2003-10-15,43.784,43.874,43.034,29.07,57242100,19.387169
2003-10-16,43.349,43.949,43.184,29.23,42232500,19.493868
2003-10-17,43.904,43.919,43.184,28.93,49960000,19.2938
2003-10-20,43.409,44.039,43.184,29.35,38794500,19.573902
2003-10-21,44.009,44.129,43.739,29.35,44166800,19.573902
2003-10-22,43.529,43.799,43.184,28.889999,48798500,19.267122
2003-10-23,43.064,43.604,42.134,28.91,67357900,19.28046
2003-10-24,40.89,41.085,39.615,26.610001,210558300,17.746557
2003-10-27,40.35,40.635,40.215,26.91,65619100,17.946638
2003-10-28,40.62,40.815,40.305,27.200001,71752600,18.140034
2003-10-29,40.725,40.86,39.975,26.74,73551500,17.833254
2003-10-30,40.5,40.545,38.851,26.120001,98729400,17.419775
2003-10-31,39.54,39.645,39.151,26.139999,69623700,17.433109
2003-11-03,39.51,40.11,39.42,26.68,57772300,17.793243
2003-11-04,39.87,39.915,39.001,26.07,84026100,17.386427
2003-11-05,39.211,39.465,38.986,26.1,61514400,17.406431
2003-11-06,39.375,39.435,38.986,26.23,68189800,17.493135
2003-11-07,39.555,39.72,39.031,26.1,57822100,17.406431
2003-11-10,39.166,39.33,38.986,26,54579100,17.339745
2003-11-11,39.001,39.106,38.491,25.799999,64990700,17.206362
2003-11-12,38.761,39.196,38.386,25.98,75877300,17.326399
2003-11-13,38.776,38.881,38.161,25.690001,78949500,17.132996
2003-11-14,38.536,39.016,38.146,25.5,83146400,17.006281
2003-11-17,38.071,38.146,37.246,25.15,103900200,16.77286
2003-11-18,37.981,38.746,37.666,25.15,106868300,16.77286
2003-11-19,37.921,38.296,37.741,25.35,78853300,16.906254
2003-11-20,37.741,38.431,37.606,25.1,106845700,16.739517
2003-11-21,37.981,38.056,37.606,25.110001,70712900,16.746195
2003-11-24,37.981,38.701,37.906,25.73,99463800,17.159679
2003-11-25,38.791,38.911,38.056,25.4,85663800,16.939594
2003-11-26,38.401,38.431,37.966,25.450001,69758400,16.972939
2003-11-28,38.236,38.611,38.086,25.709999,33402600,17.146336
2003-12-01,38.836,39.3,38.236,25.84,101914600,17.233042
2003-12-02,38.911,39.121,38.401,25.66,85121700,17.112995
2003-12-03,38.716,39.091,38.416,25.67,93121600,17.119661
2003-12-04,38.566,39.33,38.476,26.200001,87202400,17.473131
2003-12-05,38.926,39.705,38.866,25.98,96610900,17.326399
2003-12-08,39.166,39.495,38.701,26.24,90504000,17.4998
2003-12-09,39.645,39.9,39.36,26.379999,103547100,17.593168
2003-12-10,39.66,39.93,39.555,26.59,82853700,17.733223
2003-12-11,39.87,40.14,39.405,26.610001,79309000,17.746557
2003-12-12,40.02,40.2,39.735,26.65,69154100,17.773237
2003-12-15,40.56,40.635,40.005,26.74,88860600,17.833254
2003-12-16,40.23,40.725,40.14,27.059999,73978000,18.046667
2003-12-17,40.545,40.605,40.26,27.040001,53712300,18.033325
2003-12-18,40.635,41.16,40.56,27.4,61177800,18.273415
2003-12-19,41.22,41.31,40.77,27.360001,76856400,18.246744
2003-12-22,40.725,41.13,40.44,27.18,43894800,18.126705
2003-12-23,40.74,40.995,40.5,27.15,39609000,18.106697
2003-12-24,40.695,40.725,40.485,27.040001,19924200,18.033325
2003-12-26,40.56,40.86,40.485,27.209999,12076900,18.146706
2003-12-29,40.8,41.28,40.725,27.459999,40426700,18.313438
2003-12-30,41.1,41.31,41.085,27.52,34406600,18.353449
2003-12-31,41.115,41.31,40.83,27.370001,42198900,18.253408
2004-01-02,41.355,41.64,40.98,27.450001,44487700,18.306772
2004-01-05,41.58,42.254,41.565,28.139999,67333700,18.766941
2004-01-06,42.269,42.404,42.089,28.24,46950800,18.833628
2004-01-07,42.239,42.449,41.999,28.209999,54298200,18.813618
2004-01-08,42.569,42.704,41.984,28.16,58810800,18.780273
2004-01-09,42.029,42.074,41.37,27.66,67079900,18.446817
2004-01-12,41.49,41.58,41.01,27.57,55845200,18.386793
2004-01-13,41.31,41.445,40.875,27.43,51555900,18.293427
2004-01-14,41.265,41.58,41.19,27.700001,43907000,18.473494
2004-01-15,41.31,41.565,41.115,27.540001,58504100,18.366789
2004-01-16,41.55,41.805,41.28,27.809999,63983400,18.546856
2004-01-20,41.954,42.284,41.88,28.1,63068500,18.740263
2004-01-21,42.179,42.434,41.76,28.299999,53570600,18.873642
2004-01-22,42.524,42.644,41.895,28.01,78425200,18.680235
2004-01-23,42.404,43.124,42.314,28.48,127259100,18.993692
2004-01-26,42.719,43.229,42.464,28.799999,58299600,19.207094
2004-01-27,42.944,43.064,42.314,28.25,63196200,18.840296
2004-01-28,42.434,42.644,41.19,27.709999,71336000,18.480167
2004-01-29,41.7,41.91,41.34,27.91,63748400,18.613546
2004-01-30,41.745,41.835,41.31,27.65,40528700,18.440153
2004-02-02,41.4,41.685,40.845,27.4,62891800,18.273415
2004-02-03,41.085,41.31,40.755,27.290001,47993800,18.200064
2004-02-04,40.815,41.13,40.5,27.01,60648000,18.013325
2004-02-05,40.575,40.74,40.23,26.959999,55527500,17.979984
2004-02-06,40.53,40.77,40.38,27.08,47209600,18.060009
2004-02-09,40.77,40.83,40.26,26.9,48108500,17.939966
2004-02-10,40.29,40.71,40.215,27.02,37790600,18.019993
2004-02-11,40.44,40.83,40.26,27.15,51515300,18.106697
2004-02-12,40.62,40.71,40.38,26.950001,44537000,17.973305
2004-02-13,40.455,40.575,39.735,26.59,67541100,17.733223
2004-02-17,40.065,40.635,39.87,26.99,43477000,17.999983
2004-02-18,40.335,40.65,40.095,26.77,50334700,17.85326
2004-02-19,40.365,40.455,39.63,26.459999,61840600,17.646526
2004-02-20,39.975,40.185,39.735,26.57,57821900,17.719885
2004-02-23,40.08,40.125,39.705,26.610001,50256800,17.746557
2004-02-24,39.9,40.41,39.81,26.879999,55426500,17.926624
2004-02-25,40.335,40.47,39.9,26.700001,64275700,17.806583
2004-02-26,39.87,39.96,39.6,26.5,66602700,17.673203
2004-02-27,39.69,39.915,39.51,26.530001,58266500,17.693203
2004-03-01,39.93,40.065,39.735,26.700001,51912300,17.806583
2004-03-02,39.9,40.02,39.51,26.389999,66331000,17.599833
2004-03-03,39.51,39.81,39.315,26.370001,54998700,17.586504
2004-03-04,39.48,39.615,39.3,26.370001,44023200,17.586504
2004-03-05,39.33,39.885,39.285,26.35,59849800,17.57316
2004-03-08,39.45,39.51,38.701,25.83,69367800,17.226362
2004-03-09,38.686,38.941,38.296,25.719999,81111700,17.153002
2004-03-10,38.461,38.686,38.011,25.370001,75155800,16.919588
2004-03-11,37.756,38.656,37.591,25.09,90536300,16.732855
2004-03-12,38.056,38.251,37.831,25.379999,64137100,16.92626
2004-03-15,37.936,38.131,37.576,25.16,68835300,16.779524
2004-03-16,37.876,38.041,37.636,25.18,65453800,16.79287
2004-03-17,37.861,38.176,37.651,25.129999,56241400,16.759525
2004-03-18,37.426,37.531,36.856,24.889999,123231000,16.599466
2004-03-19,37.141,37.396,36.826,24.629999,86281600,16.426071
2004-03-22,36.706,37.246,36.002,24.5,127605200,16.339376
2004-03-23,36.961,36.976,36.152,24.15,91696300,16.105955
2004-03-24,36.556,36.856,36.257,24.41,97584700,16.279348
2004-03-25,36.886,37.846,36.856,25.190001,85677900,16.79954
2004-03-26,37.651,38.251,37.486,25.030001,61584900,16.692839
2004-03-29,37.861,38.086,37.486,25.309999,51881600,16.879572
2004-03-30,37.801,37.981,37.531,25.200001,59010400,16.806219
2004-03-31,37.786,37.786,37.291,24.93,70533200,16.626144
2004-04-01,37.411,37.651,37.261,25.08,69051900,16.726187
2004-04-02,38.206,38.836,38.146,25.85,98043800,17.239708
2004-04-05,38.701,38.956,38.581,25.950001,53800300,17.306395
2004-04-06,38.641,38.836,38.476,25.799999,48992000,17.206362
2004-04-07,38.596,38.656,38.011,25.59,63268900,17.066303
2004-04-08,38.716,38.761,38.026,25.48,45294600,16.992947
2004-04-12,38.206,38.596,38.131,25.610001,38786800,17.079647
2004-04-13,38.506,38.641,38.101,25.450001,56971500,16.972939
2004-04-14,38.071,38.506,38.056,25.51,61079600,17.012959
2004-04-15,38.281,38.581,37.636,25.219999,73756900,16.819553
2004-04-16,37.981,38.086,37.651,25.16,51768600,16.779524
2004-04-19,37.606,38.386,37.576,25.530001,44592100,17.026293
2004-04-20,38.461,38.806,37.906,25.33,59902600,16.892908
2004-04-21,38.026,38.221,37.786,25.450001,49252000,16.972939
2004-04-22,38.251,38.971,38.191,25.950001,99207700,17.306395
2004-04-23,41.085,41.565,40.995,27.540001,258269000,18.366789
2004-04-26,41.16,41.31,40.635,27.24,89391000,18.166721
2004-04-27,40.725,41.04,40.68,27.219999,80716800,18.15337
2004-04-28,40.5,40.56,39.69,26.559999,72842200,17.713217
2004-04-29,39.75,40.395,39.45,26.48,77787300,17.659855
2004-04-30,39.87,40.11,38.926,26.129999,66172200,17.426437
2004-05-03,39.27,39.765,39.27,26.35,65916200,17.57316
2004-05-04,39.51,39.795,39.016,26.33,55496400,17.559826
2004-05-05,39.465,39.885,39.36,26.299999,51841700,17.53981
2004-05-06,39.225,39.495,39.031,26.120001,62693900,17.419775
2004-05-07,39.031,39.555,38.611,25.780001,68290200,17.193022
2004-05-10,38.431,39.061,38.416,25.93,64621400,17.293056
2004-05-11,39.121,39.151,38.671,25.940001,57917200,17.299732
2004-05-12,38.791,38.986,38.131,25.940001,64145600,17.299732
2004-05-13,38.716,39.27,38.671,26.1,63861500,17.406431
2004-05-14,38.986,39.24,38.446,25.860001,43775300,17.246378
2004-05-17,38.191,38.671,38.116,25.540001,55149600,17.032969
2004-05-18,38.536,38.941,38.446,25.83,58158600,17.226362
2004-05-19,39.031,39.39,38.416,25.620001,60052800,17.086313
2004-05-20,38.611,38.791,38.371,25.73,52089900,17.159679
2004-05-21,38.941,39.285,38.656,25.889999,57809300,17.266382
2004-05-24,39.061,39.24,38.596,25.76,56250500,17.179682
2004-05-25,38.551,39.27,38.386,26.1,66615000,17.406431
2004-05-26,38.971,39.211,38.761,26.139999,50306900,17.433109
2004-05-27,39.225,39.27,38.866,26.190001,49071900,17.466457
2004-05-28,39.196,39.51,39.016,26.23,37393000,17.493135
2004-06-01,39.181,39.39,38.791,26.110001,48369500,17.413101
2004-06-02,39.166,39.405,39.001,26.129999,54020000,17.426437
2004-06-03,39.061,39.181,38.776,25.889999,45933100,17.266382
2004-06-04,39.031,39.345,38.896,25.950001,48815300,17.306395
2004-06-07,39.016,39.63,38.941,26.43,65218600,17.626518
2004-06-08,39.405,39.96,39.345,26.6,58447700,17.739893
2004-06-09,39.585,39.96,39.585,26.469999,50385500,17.653191
2004-06-10,39.555,40.17,39.555,26.77,48109200,17.85326
2004-06-14,39.81,40.335,39.78,26.9,67377500,17.939966
2004-06-15,40.47,41.385,40.44,27.41,114183400,18.280088
2004-06-16,40.995,41.235,40.71,27.32,67431100,18.220072
2004-06-17,40.95,41.865,40.92,27.77,105427500,18.520182
2004-06-18,41.64,42.734,41.535,28.35,134218700,18.906986
2004-06-21,42.314,42.974,42.164,28.35,116881700,18.906986
2004-06-22,42.209,42.509,41.7,28.290001,98932000,18.866976
2004-06-23,42.284,42.554,41.984,28.299999,58558400,18.873642
2004-06-24,42.704,42.959,42.524,28.389999,65503800,18.933666
2004-06-25,42.704,42.929,42.359,28.57,71136500,19.053705
2004-06-28,42.884,43.109,42.239,28.280001,77024100,18.860304
2004-06-29,42.254,42.854,42.254,28.5,55371700,19.007021
2004-06-30,42.839,43.184,42.569,28.559999,83544400,19.047037
2004-07-01,43.034,43.244,42.374,28.629999,78441400,19.093725
2004-07-02,42.914,43.004,42.584,28.57,36690100,19.053705
2004-07-06,42.464,42.479,41.894,28.02,69158900,18.686913
2004-07-07,41.49,42.464,41.31,28.1,66255700,18.740263
2004-07-08,41.805,42.209,41.31,27.639999,59125100,18.433479
2004-07-09,41.655,41.984,41.445,27.860001,50249300,18.580202
2004-07-12,41.49,41.984,41.37,27.889999,45757300,18.600206
2004-07-13,41.85,41.91,41.385,27.6,43274100,18.406799
2004-07-14,41.085,42.524,40.995,28.129999,87656300,18.760267
2004-07-15,42.059,42.284,41.685,27.870001,46759700,18.58687
2004-07-16,42.254,42.284,40.86,27.48,66406300,18.326778
2004-07-19,41.415,42.374,41.385,27.950001,60354500,18.640217
2004-07-20,41.984,42.704,41.76,28.32,89010700,18.886984
2004-07-21,44.818,44.818,43.199,28.860001,201518000,19.247118
2004-07-22,43.589,43.934,43.229,29,124640700,19.340483
2004-07-23,42.554,42.584,42.014,28.030001,97372700,18.693577
2004-07-26,42.524,43.049,42.284,28.66,72387600,19.113733
2004-07-27,43.034,43.124,42.179,28.440001,72968400,18.96702
2004-07-28,42.494,43.169,42.404,28.58,62718800,19.060379
2004-07-29,43.154,43.184,42.359,28.48,60148400,18.993692
2004-07-30,42.659,43.199,42.479,28.49,59552900,19.000357
2004-08-02,42.389,42.809,42.224,28.52,52267000,19.020363
2004-08-03,42.554,42.614,41.984,28.07,53990900,18.720255
2004-08-04,41.999,42.284,41.969,28.059999,46217900,18.713585
2004-08-05,42.224,42.299,41.265,27.530001,55591700,18.360117
2004-08-06,41.055,41.775,40.575,27.139999,75628000,18.100023
2004-08-09,40.875,40.905,40.635,27.18,51877500,18.126705
2004-08-10,40.935,41.61,40.86,27.719999,57632700,18.486835
2004-08-11,41.07,41.25,40.785,27.41,53097300,18.280088
2004-08-12,40.83,40.95,40.275,26.879999,50279700,17.926624
2004-08-13,40.5,40.86,40.455,27.02,43333200,18.019993
2004-08-16,40.53,40.785,40.425,27.09,54347200,18.066681
2004-08-17,40.815,41.055,40.455,27.049999,56879700,18.039999
2004-08-18,40.38,41.235,40.32,27.459999,58844000,18.313438
2004-08-19,41.01,41.16,40.5,27.120001,46293000,18.086681
2004-08-20,40.68,41.04,40.545,27.200001,46494800,18.140034
2004-08-23,40.77,40.859,40.545,27.24,39572200,18.220306
2004-08-24,40.964,41.054,40.501,27.24,40835300,18.220306
2004-08-25,40.68,41.368,40.635,27.549999,53512700,18.42766
2004-08-26,41.054,41.263,40.949,27.440001,35465500,18.354082
2004-08-27,41.113,41.338,41.039,27.459999,33248700,18.36746
2004-08-30,40.814,40.949,40.142,27.299999,36679600,18.260437
2004-08-31,40.8,40.844,40.441,27.299999,52106700,18.260437
2004-09-01,40.71,41.143,40.575,27.389999,48507500,18.320631
2004-09-02,40.964,41.383,40.889,27.620001,42161700,18.47448
2004-09-03,41.054,41.293,40.515,27.110001,46174400,18.133354
2004-09-07,40.8,40.934,40.605,27.360001,44893400,18.300571
2004-09-08,40.814,41.069,40.575,27.26,53278100,18.233686
2004-09-09,40.814,41.069,40.635,27.280001,56904700,18.247055
2004-09-10,40.874,41.128,40.635,27.49,52664500,18.387522
2004-09-13,41.158,41.218,39.977,27.25,48239200,18.226995
2004-09-14,40.919,41.128,40.77,27.440001,55920000,18.354082
2004-09-15,40.904,40.964,40.575,27.190001,52605700,18.186863
2004-09-16,40.695,40.889,40.62,27.26,35951500,18.233686
2004-09-17,40.949,41.158,40.755,27.51,65283000,18.400898
2004-09-20,41.024,41.338,40.859,27.51,51513600,18.400898
2004-09-21,41.039,41.158,40.74,27.26,73874400,18.233686
2004-09-22,40.785,41.472,40.471,27.120001,68409000,18.140034
2004-09-23,40.65,40.949,40.62,27.35,52155800,18.293879
2004-09-24,40.949,41.054,40.65,27.290001,49859800,18.253748
2004-09-27,40.62,40.844,40.56,27.190001,47813600,18.186863
2004-09-28,40.68,40.904,40.426,27.27,62055100,18.24037
2004-09-29,40.755,41.398,40.71,27.58,61529300,18.447723
2004-09-30,41.248,41.547,41.143,27.65,71218000,18.494551
2004-10-01,41.592,42.339,41.532,28.25,66302800,18.895876
2004-10-04,42.519,42.549,41.966,28.120001,62016200,18.80892
2004-10-05,42.085,42.534,42.011,28.379999,58017700,18.982824
2004-10-06,42.444,42.683,42.205,28.530001,56999600,19.083155
2004-10-07,42.668,42.743,42.1,28.17,38401500,18.842363
2004-10-08,42.01,42.354,41.816,27.99,49556600,18.721964
2004-10-11,42.16,42.19,41.756,28.059999,44691000,18.768791
2004-10-12,41.607,42.1,41.577,28.030001,56412900,18.748718
2004-10-13,42.145,42.265,41.771,28.030001,49500700,18.748718
2004-10-14,41.921,42.1,41.562,27.799999,41548700,18.594872
2004-10-15,41.816,42.22,41.592,27.99,49828500,18.721964
2004-10-18,41.966,42.534,41.831,28.41,50350700,19.002893
2004-10-19,42.653,42.743,42.115,28.18,57026500,18.849049
2004-10-20,42.19,42.982,42.04,28.700001,69078100,19.196877
2004-10-21,43.072,43.192,42.564,28.559999,94988500,19.103226
2004-10-22,42.31,42.369,41.233,27.74,101912800,18.554743
2004-10-25,41.368,41.517,41.188,27.629999,61529500,18.481161
2004-10-26,41.427,41.711,41.308,27.9,76966600,18.661766
2004-10-27,41.652,42.384,41.233,28.15,72392600,18.828985
2004-10-28,42.025,42.668,41.711,28.01,63059600,18.735346
2004-10-29,42.04,42.085,41.562,27.969999,80010100,18.708586
2004-11-01,42.1,42.28,41.801,28.08,72930900,18.782166
2004-11-02,42.25,42.564,41.906,28.24,89417100,18.889181
2004-11-03,42.833,42.833,42.324,28.469999,79666700,19.04303
2004-11-04,42.429,43.356,42.429,29,87867700,19.397533
2004-11-05,43.67,43.894,43.401,29.309999,95337700,19.604885
2004-11-08,43.625,44.074,43.55,29.280001,112802100,19.584826
2004-11-09,43.999,44.687,43.879,29.77,100401000,19.912573
2004-11-10,44.731,44.851,44.388,29.73,84097700,19.885818
2004-11-11,44.687,44.971,44.582,29.98,87358900,20.053041
2004-11-12,45.09,45.15,44.552,29.969999,162269000,20.046341
2004-11-15,36.674,36.888,36.486,27.389999,104468000,20.419096
2004-11-16,36.66,36.674,36.285,27.120001,64522600,20.217813
2004-11-17,36.553,36.687,36.298,27.17,58830700,20.255087
2004-11-18,36.392,36.446,36.218,27.07,63249900,20.180538
2004-11-19,36.258,36.311,36.003,26.860001,85808600,20.023987
2004-11-22,35.882,35.976,35.01,26.65,92410800,19.867428
2004-11-23,35.574,35.815,35.413,26.530001,70459700,19.777973
2004-11-24,35.708,35.855,35.413,26.639999,60069200,19.859966
2004-11-26,35.627,35.976,35.614,26.6,24398700,19.830151
2004-11-29,35.735,36.15,35.694,26.77,67079900,19.956892
2004-11-30,35.882,36.231,35.815,26.809999,75960400,19.9867
2004-12-01,36.151,36.593,35.963,27.25,99889000,20.314724
2004-12-02,36.58,36.754,36.11,27.09,96088300,20.195452
2004-12-03,36.432,36.808,36.405,27.23,76498400,20.299816
2004-12-06,36.352,36.808,36.311,27.33,55297400,20.374365
2004-12-07,36.566,36.727,36.218,27.07,111656000,20.180538
2004-12-08,36.231,36.7,36.097,27.360001,95655000,20.396729
2004-12-09,36.392,36.7,36.137,27.23,83006000,20.299816
2004-12-10,36.325,36.459,36.271,27.08,70949200,20.187994
2004-12-13,36.352,36.593,36.097,27.25,93812500,20.314724
